ransom_group,file_name,file_link,content
Beast,readme.txt,https://www.ransomware.live/ransomnote/beast/readme.txt,"YOUR FILES ARE ENCRYPTED AND STOLEN!

Your files, documents, photos, databases and other important files are encrypted.

You are not able to decrypt it by yourself! The only method of recovering files is to purchase an unique private key.
Only we can give you this key and only we can recover your files.

To be sure we have the decryptor and it works you can send an email: mastadonster@onionmail.org and decrypt one file for free.
But this file should be of not valuable!

Do you really want to restore your files?
Write to email: mastadonster@onionmail.org
Reserved email: iamaduck7@onionmail.org
Backup XMPP: 54783@thesecure.biz
Backup XMPP: 897243728161@thesecure.biz


Attention!
 * Do not rename encrypted files.
 * Do not try to decrypt your data using third party software, it may cause permanent data loss.
 * Decryption of your files with the help of third parties may cause increased price (they add their fee to our) or you can become a victim of a scam.
 * We have been in your network for a long time. We know everything about your company most of your information has already been downloaded to our server. We recommend you to do not waste your time if you dont wont we start 2nd part.
 * You have 24 hours to contact us.
 * Otherwise, your data will be sold or made public.

BEAST ransomware"
Bert,note.txt,https://www.ransomware.live/ransomnote/bert/note.txt,"Hello from Bert!

 
Your network is hacked and files are encrypted.
We download some important files from your network.

 
Instructions for contacting our team:
Download the (Session) messenger (https://getsession.org) in messenger :ID  05149ef8a65c342bc76bad335ad3a314ec1321b18cdb6092667083b4e56a4dcb41 

bertblogsoqmm4ow7nqyh5ik7etsmefdbf25stauecytvwy7tkgizhad.onion our blog"
Bianlian,Look at this instruction.txt,https://www.ransomware.live/ransomnote/bianlian/Look%20at%20this%20instruction.txt,"Your network systems were attacked and encrypted. Contact us in order to restore your data. Don't make any changes in your file structure: touch no files, don't try to recover by yourself, that may lead to it's complete loss.

To contact us you have to download ""tox"" messenger: https://qtox.github.io/

Add user with the following ID to get your instructions:
A4B3B0845DA242A64BF17E0DB4278EDF85855739667D3E2AE8B89D5439015F07E81D12D767FC

Alternative way: swikipedia@onionmail.org

Your ID: [snip]

You should know that we have been downloading data from your network for a significant time before the attack: financial, client, business, post, technical and personal files.
In 10 days - it will be posted at our site http://bianlianlbc5an4kgnay3opdemgcryg2kpfcbgczopmm3dnbz3uaunad.onion / http://bianlivemqbawcco4cx4a672k2fip3guyxudzurfqvdszafam3ofqgqd.onion with links send to your clients, partners, competitors and news agencies, that will lead to a negative impact on your company: potential financial, business and reputational loses.
   ---!!!---"
Bitpaymer,bitpaymer_v1.txt,https://www.ransomware.live/ransomnote/bitpaymer/bitpaymer_v1.txt,"YOUR COMPANY HAS BEEN SUCCESSFULLY PENETRATED!
All files are encrypted. We accept only bitcoins to share the decryption software for your network.
Also, we have gathered all your private sensitive data.
So if you decide not to pay anytime soon, we would share with media’s.
It may harm your business reputation and the company’s capitalization fell sharply.

Do not try to do it with 3rd-parties programs, files might be damaged then.

Decrypting of your files is only possible with the special decryption software.
To receive your private key and the decryption software please follow the link (using tor2web service):

https://qmnmrba4s4a3py6z.onion/order/[snip]

If this address is not available, follow these steps:

          1. Download and install Tor Browser: https://www.torproject.org/proiects/torbrowser.html.en
          2. After a successful installation, run the browser and wait for in tialization.
          3. Type in the address bar: https://qmnmrba4s4a3py6z.onion/order/[snip]
          4. Follow the instructions on the site
          5. This link is valid for 72 hours only. Afetr that period your local data would be lost completely.
          6. Any questions: 15010050@tutamail.com"
Bitransomware,bitransomware.txt,https://www.ransomware.live/ransomnote/bitransomware/bitransomware.txt,"Attention! 

All your files, documents, photos, databases and other important files are encrypted

The only method of recovering files is to purchase an unique decryptor. Only we can give you this decryptor and only we can recover your files.


The server with your decryptor is in a closed network TOR. You can get there by the following ways:

----------------------------------------------------------------------------------------

1. Download Tor browser - https://www.torproject.org/ 
2. Install Tor browser 
3. Open Tor Browser 
4. Open link in TOR browser:   http://mrv44idagzu47oktcipn6tlll6nzapi6pk3u7ehsucl4hpxon45dl4yd.onion/?[snip] 
5. and open ticket 

----------------------------------------------------------------------------------------




Alternate communication channel here: https://yip.su/2QstD5"
Blackbasta,blackbasta1.txt,https://www.ransomware.live/ransomnote/blackbasta/blackbasta1.txt,"Your data are stolen and encrypted
The data will be published on TOR website if you do not pay the ransom
You can contact us and decrypt one file for free on this TOR site
(you should download and install TOR browser first https://torproject.org)
https://aazsbsgya565vlu2c6bzy6yfiebkcbtvvcytvolt33s77xypi7nypxyd.onion:80/

Your company id for log in: [snip]"
Blackbyte,BB_Readme.txt,https://www.ransomware.live/ransomnote/blackbyte/BB_Readme.txt,"██████╗ ██╗      █████╗  ██████╗██╗  ██╗██████╗ ██╗   ██╗████████╗███████╗    ██████╗     ██████╗ 
		██╔══██╗██║     ██╔══██╗██╔════╝██║ ██╔╝██╔══██╗╚██╗ ██╔╝╚══██╔══╝██╔════╝    ╚════██╗   ██╔═████╗
		██████╔╝██║     ███████║██║     █████╔╝ ██████╔╝ ╚████╔╝    ██║   █████╗       █████╔╝   ██║██╔██║
		██╔══██╗██║     ██╔══██║██║     ██╔═██╗ ██╔══██╗  ╚██╔╝     ██║   ██╔══╝      ██╔═══╝    ████╔╝██║
		██████╔╝███████╗██║  ██║╚██████╗██║  ██╗██████╔╝   ██║      ██║   ███████╗    ███████╗██╗╚██████╔╝
		╚═════╝ ╚══════╝╚═╝  ╚═╝ ╚═════╝╚═╝  ╚═╝╚═════╝    ╚═╝      ╚═╝   ╚══════╝    ╚══════╝╚═╝ ╚═════╝ 

 +-----------------------------------------------------------------------------+
 | All your files have been encrypted, your confidential data has been stolen, |
 | in order to decrypt files and avoid leakage, you must follow our steps.     |
 +-----------------------------------------------------------------------------+

 +------------------------------------------------------------------------------------------------------------------------------------+
 | 1) Download and install TOR Browser from this site: https://torproject.org/                                                        |
 |                                                                                                                                    |
 | 2) Paste the URL in TOR Browser and you will be redirected to our chat with all information that you need.                         |
 |                                                                                                                                    |
 | 3) If you read this message thats means your files already for sell in our Auction.                                                |
 |    Everyday of delaying will cause higer price. after 4 days if you wont connect us,                                               |
 |    We will remove your chat access and you will lose your chance to get decrypted.                                                 |
 |                                                                                                                                    |
 +------------------------------------------------------------------------------------------------------------------------------------+

 +---------------------------------------------------------------------------------------------------+
 | Warning! Communication with us occurs only through this link, or through our mail on our Auction. |
 | We also strongly DO NOT recommend using third-party tools to decrypt files,                       |
 | as this will simply kill them completely without the possibility of recovery.                     |
 | I repeat, in this case, no one can help you!                                                      |
 +---------------------------------------------------------------------------------------------------+


 Your URL: http://inbukcc4xk67uzbgkzufdqq3q3ikhwtebqxza5zlfbtzwm2g6usxidqd.onion:81/[snip]

 Your Key to access the chat: [snip]

 Find our Auction here (TOR Browser): http://jbeg2dct2zhku6c2vwnpxtm2psnjo2xnqvvpoiiwr5hxnc6wrp3uhnad.onion/"
Blacklock,HOW_RETURN_YOUR_DATA.TXT,https://www.ransomware.live/ransomnote/blacklock/HOW_RETURN_YOUR_DATA.TXT,"Hello! 

Your files have been stolen from your network and encrypted with a strong algorithm. We work for money and are not associated with politics. All you need to do is contact us and pay.

--- Our communication process:

	1. You contact us.
	1. We send you a list of files that were stolen.
	2. We decrypt 1 file to confirm that our decryptor works.
	3. We agree on the amount, which must be paid using BTC.
	4. We delete your files, we give you a decryptor.
	5. We give you a detailed report on how we compromised your company, and recommendations on how to avoid such situations in the future.
   
--- Client area (use this site to contact us):

	Link for Tor Browser: http://26ubgm3vvrjawkdyfhvl2d2nhq77nu3zsagbih4yy2zgau5uv5ivfgyd.onion/[snip]
	>>> to begin the recovery process.
	
	* In order to access the site, you will need Tor Browser, 
	  you can download it from this link: https://www.torproject.org/

--- Recommendations: 

	DO NOT RESET OR SHUTDOWN - files may be damaged.
	DO NOT RENAME OR MOVE the encrypted and readme files.
	DO NOT DELETE readme files.

--- Important:

	If you refuse to pay or do not get in touch with us, we start publishing your files.


	Еhe decryptor will be destroyed and the files will be published on our blog.
	
	Blog: http://dataleakypypu7uwblm5kttv726l3iripago6p336xjnbstkjwrlnlid.onion

Sincerely!"
Blackmatter,blackmatter.txt,https://www.ransomware.live/ransomnote/blackmatter/blackmatter.txt,"~+                                       
               *       +
         '     BLACK        |
     ()    .-.,='``'=.    - o -         
           '=/_       \     |           
        *   |  '=._    |                
             \     `=./`,        '    
          .   '=.__.=' `='      *
 +             Matter        +
      O      *        '       .

>>> What happens?
   Your network is encrypted, and currently not operational. 
   We need only money, after payment we will give you a decryptor for the entire network and you will restore all the data.

>>> What guarantees? 
   We are not a politically motivated group and we do not need anything other than your money. 
   If you pay, we will provide you the programs for decryption and we will delete your data. 
   If we do not give you decrypters or we do not delete your data, no one will pay us in the future, this does not comply with our goals. 
   We always keep our promises.

>>> How to contact with us? 
   1. Download and install TOR Browser (https://www.torproject.org/).
   2. Open http://supp24yy6a66hwszu2piygicgwzdtbwftb76htfj7vnip3getgqnzxid.onion/[snip].
  
>>> Warning! Recovery recommendations.  
   We strongly recommend you to do not MODIFY or REPAIR your files, that will damage them."
Blacksnake,UNLOCK_MY_FILES.txt,https://www.ransomware.live/ransomnote/blacksnake/UNLOCK_MY_FILES.txt,"Your important files are encrypted.

If you see this text, then your files are no longer accessible, because they
have been encrypted. Perhaps you are busy looking for a way to recover your
files, but don't waste your time. Nobody can recover your files without our
decryption service.

We guarantee that you can recover all your files safely and easily. All you
need to do is submit the payment and purchase the decryption software.

Please follow the instructions:

1. Send $20 USD worth of Bitcoin to following address:
bc1qu7f2m5r7al0fmank5mkq0xju3z3rkdvj778v45

2. Send the transaction ID to blacksnaketeam@armormail.net with the subject 'TX ID'
(In case of no response in 24 hours contact us via
the email addresses listed bellow)

3. The decryption software will be sent to you within 48 hours.


OUR ALT EMAIL ADDRESSES:

blacksnaketeam@evilmail.to
blacksnaketeam@dnmx.org
blacksnaketeam@protonmail.com
blacksnaketeam@onionmail.org

Please note that it may take longer for us to respond if the demand of our services is high, we'll
try to contact you as soon as possible, just be patient please.

If our email addresses get suspended we will provide updated information in the
following site so we can stay in contact with our clients.
http://torpastezr7464pevuvdjisbvaf4yqi4n7sgz7lkwgqwxznwy5duj4ad.onion/raw/t8st1gRNbg6ea2D7UQJq/


IMPORTANT: YOU NEED TO INSTALL TOR BROWSER IN ORDER TO VISIT .ONION SITES
DOWNLOAD IT USING THE FOLLOWING LINK: https://torproject.org



- FAQ -

There isn't another way to unlock my files?

No, the content of your files is encrypted using AES-256 and RSA-2048 cryptographic
combination, nobody can unlock your files without the private key, please avoid
using third-party software to decrypt your files, only us have the private key
and we are the only who can recover your files.




How can i be sure that, if i pay, i won't be scammed?

We really care about our reputation, and to prove we can help you decrypt your files, you can
send us ONE of your encrypted files (NOT BIGGER THAN 5 MB, WE ARE NOT RESPONSIBLE IF THE FILE
CONTAINS ANY PERSONAL INFORMATION) and we will decrypt it for free.



How can i get Bitcoins and what is a Bitcoin transaction ID?
Do some research, there is plenty of information about this on the internet.




If you can't find the answer to your question then contact us to the email
address bellow, we'll prioritize clients who are having ACTUAL ISSUES submitting the payment.

help.blacksnaketeam@evilmail.to - IF YOU HAVE QUESTIONS SEND THEM TO THIS EMAIL, WE WILL
IGNORE QUESTIONS SENT TO ANY OTHER EMAIL ADDRESS.


WARNING: DO NOT TRY TO DECRYPT MANUALLY OR USING THIRD-PARTY SOFTWARE, YOU
CAN CORRUPT YOUR FILES AND THEREFORE NOT EVEN US WILL BE ABLE TO DECRYPT THEM."
Blacksuit,README.BlackSuit.txt,https://www.ransomware.live/ransomnote/blacksuit/README.BlackSuit.txt,"Good whatever time of day it is!

Your safety service did a really poor job of protecting your files against our professionals.
Extortioner named  BlackSuit has attacked your system.

As a result all your essential files were encrypted and saved at a secure serverfor further useand publishing on the Web into the public realm.
Now we have all your files like: financial reports, intellectual property, accounting, law actionsand complaints, personal filesand so onand so forth. 

We are able to solve this problem in one touch.
We (BlackSuit) are ready to give you an opportunity to get all the things back if you agree to makea deal with us.
You have a chance to get rid of all possible financial, legal, insurance and many others risks and problems for a quite small compensation.
You can have a safety review of your systems.
All your files will be decrypted, your data will be reset, your systems will stay in safe.
Contact us through TOR browser using the link:
	http://weg7sdx54bevnvulapqu6bpzwztryeflq3s23tegbmnhkbpqz637f2yd.onion/?id=[snip]"
Bluelocker,restore_file.txt,https://www.ransomware.live/ransomnote/bluelocker/restore_file.txt,"[ Hello! ] 

****BY BLUE LOCKER****

What happend?
----------------------------------------------
Your computers and servers are encrypted, backups are deleted from your network and copied. We use strong encryption algorithms, so you cannot decrypt your data.

But you can restore everything by purchasing a special program from us - a universal decoder. This program will restore your entire network.
Follow our instructions below and you will recover all your data.
If you continue to ignore this for a long time, we will start reporting the hack to mainstream media and posting your data to the dark web.

What guarantees?
----------------------------------------------
We value our reputation. If we do not do our work and liabilities, nobody will pay us. This is not in our interests.

All our decryption software is perfectly tested and will decrypt your data. We will also provide support in case of problems.
We guarantee to decrypt one file for free. email us.

How to contact us?
----------------------------------------------
You can choose one of them:

email : hyebwma@protonmail.com  
qtox  : 24CCCF90893D73BE99427731EFBA1A11C015D574EC433EA44908B6B6F20FB34AF56622F8A4E8  
        (download client from https://tox.chat)  
jabber: hsbwabwy@xmpp.jp  
        (download client from https://www.xmpp.jp or https://xmpp.org/software/clients/ )

!!! DANGER !!!
DO NOT MODIFY or try to RECOVER any files yourself. We WILL NOT be able to RESTORE them.  
!!! DANGER !!!"
Braincipher,[id].README.txt,https://www.ransomware.live/ransomnote/braincipher/%5Bid%5D.README.txt,"***
Welcome to Brain Cipher Ransomware!
***
Dear managers!
If you're reading this, it means your systems have been hacked and encrypted and your data stolen.


***

The most proper way to safely recover your data is through our support. We can recover your systems within 4-6 hours.
In order for it to be successful, you must follow a few points:

1.Don't go to the police, etc.
2.Do not attempt to recover data on your own.
3.Do not take the help of third-party data recovery companies.
In most cases, they are scammers who will pay us a ransom and take a for themselves.

***

If you violate any 1 of these points, we will refuse to cooperate with you!!!



                                                    3 steps to data recovery:    
                                                             
					1. Download and install Tor Browser (https://www.torproject.org/download/)
			
                                      2. Go to our support page: http://mybmtbgd7aprdnw2ekxht5qap5daam2wch25coqerrq2zdioanob34ad.onion

                                      3. Enter your encryption ID: [snip]


					Email to support: brain.support@cyberfear.com"
Bytesfromheaven,[key]_Link.txt,https://www.ransomware.live/ransomnote/bytesfromheaven/%5Bkey%5D_Link.txt,"Hello, as you already know, this computer is encrypted.
                    If you want to decrypt your personal files or any data you have here, you must follow our instructions.

                    1. You will need to contact us.
                        - You can contact us at ""jhjqe4vmwfpmjgrminvt7hx7jmcmw2lw45emqmdqyjkvux2eh5lujnyd.onion"".
                        - For this you need T.O.R. Browser.
                        - You can download it by searching ""Tor Project Download."" on Google and click the first link.
                    
                    2. After you downloaded the browser.
                        - You will paste the address we gave you.
                        - Use this ""[snip]"" key to contact us in the ""Contact Us."" section.
                        - Message us and we will try to respond as soon as possible.

                    3. How you would decrypt your data?
                        - It is very simple, pay us the amount of money we want and we will give you:
                            * The decryption key.
                            * An application "".exe""; use the decryption key inside it to decrypt your files.
                            * And your wallpaper back.

                    You can decrypt your files for free. If you want, we can give you a game that you can play.
                    More information is available on the website; chat with us for even more.
                    We will negotiate about the prices; more information is available on the website.
                    We accept only Bitcoin.
                    Thank you for your comprehending!
                    Have a great day.
                        Sincerely,
                            BytesFromHeaven"
Cactus,cAcTuS.readme.txt,https://www.ransomware.live/ransomnote/cactus/cAcTuS.readme.txt,"Your systems were accessed and encrypted by Cactus.
Do not interrupt the encryption process, don't stop or reboot your machines.
Otherwise the data may be corrupted and unrecoverable.
The best you can do is wait until encryption is finished to keep your files safe.
Besides, we have downloaded a huge pack of confidential information from your systems.
To recover your files and prevent disclosure of your sensitive data contact us via email: halielang@protonmail.com
Your unique ID: 
Backup contacts: EMAIL: cactus787835@proton.me
TOX (https://tox.chat/):
7367B422CD7498D5F2AAF33F58F67A332F8520CF0279A5FBB4611E0121AE421AE1D49ACEABB2"
Cartel,cartel.txt,https://www.ransomware.live/ransomnote/cartel/cartel.txt,"---=== Welcome. Again. ===---



[+] Whats Happen? [+]



Your files are encrypted, and currently unavailable. You can check it: all files on your system has extension m2zjm.

By the way, everything is possible to recover (restore), but you need to follow our instructions. Otherwise, you cant return your data (NEVER).



[+] What guarantees? [+]



Its just a business. We absolutely do not care about you and your deals, except getting benefits. If we do not do our work and liabilities - nobody will not cooperate with us. Its not in our interests.

To check the ability of returning files, You should go to our website. There you can decrypt one file for free. That is our guarantee.

If you will not cooperate with our service - it does not matter for us. But you will lose your time and data, cause only we have the private key. In practice - time is much more valuable than money.



[+] How to get access on website? [+]



Using a TOR browser!

1) Download and install TOR browser from this site: https://torproject.org/

2) Open our website: http://cartelirsn5l54ehcbalyyqtfb3j7be2rpvf6ujayaf5qqmg3vlwiayd.onion:8000/api/v1/landing/

3) Enter TOR key: [snip]



When you open our website, put the following data in the input form:

ID:



[snip]



Key:



[snip]



-----------------------------------------------------------------------------------------



!!! DANGER !!!

DONT try to change files by yourself, DONT use any third party software for restoring your data or antivirus solutions - its may entail damage of the private key and, as result, The Loss all data.

!!! !!! !!!

ONE MORE TIME: Its in your interests to get your files back. From our side, we (the best specialists) make everything for restoring.

!!! !!! !!!"
Cerber,_READ_THIS_FILE_HBE8_.txt,https://www.ransomware.live/ransomnote/cerber/_READ_THIS_FILE_HBE8_.txt,"CERBER RANSOMWARE
 
 ---
 
 YOUR DOCUMENTS, PHOTOS, DATABASES AND OTHER IMPORTANT FILES HAVE BEEN ENCRYPTED!
 
 ---
 
 The only way to decrypt your files is to receive the private key and decryption program.
 
 To receive the private key and decryption program go to any decrypted folder, 
 inside there is the special file (*_READ_THIS_FILE_*) with complete instructions 
 how to decrypt your files.
 
 If you cannot find any (*_READ_THIS_FILE_*) file at your PC, follow the instructions below:
 
 ---
 
 1. Download ""Tor Browser"" from https://www.torproject.org/ and install it.
 
 2. In the ""Tor Browser"" open your personal page here:
 
 http://p27dokhpz2n7nvgr.onion/[snip]
 
 Note! This page is available via ""Tor Browser"" only.
 
 ---
 
 Also you can use temporary addresses on your personal page without using ""Tor Browser"".
 
 ---
 
 1. http://p27dokhpz2n7nvgr.14udep.top/[snip]
 
 2. http://p27dokhpz2n7nvgr.1aweql.top/[snip]
 
 3. http://p27dokhpz2n7nvgr.1axzcw.top/[snip]
 
 4. http://p27dokhpz2n7nvgr.1jemdr.top/[snip]
 
 5. http://p27dokhpz2n7nvgr.1hw36d.top/[snip]
 
 ---
 
 Note! These are temporary addresses! They will be available for a limited amount of time!"
